time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.04245365991,-0.0240986531686,11.426505614,6.23583925224,0.00705114536874,0.0,-0.0788568799513,-0.152820820366,2.49868104293,-0.0708028793202,0.00557886140161,0.0,476.33708623932154,475.24867359291596,474.6057160805547,475.3568163056846
1.3200000000000007,-0.0473330440919,-0.0342684405815,11.5795366053,6.23135106779,0.00711194771921,0.0,-0.083810109689,-0.186607214914,2.60209631956,-0.0843211005687,-0.0101906418467,0.0,444.38306903848155,443.0885553933727,445.33399635725664,444.22242868007095
1.3800000000000008,-0.0525075117136,-0.0465630261509,11.738790974,6.22608770606,0.00649554630321,0.0,-0.0886075166351,-0.223728075036,2.70610912802,-0.0955763633316,-0.0104393026341,0.0,445.06433210683326,445.0441046646616,445.4089734336903,444.48109649003726
1.4400000000000008,-0.0579377751038,-0.0610190610962,11.9012248153,6.22012965885,0.0062144042584,0.0,-0.0923632635205,-0.258650235507,2.70831113141,-0.108036841917,0.00486903749151,0.0,410.80759234434555,412.16284114845377,413.9841136597861,412.876832577546
1.5000000000000009,-0.0636145505192,-0.0779144521424,12.0674660347,6.21305824597,0.00679486374205,0.0,-0.0969083644022,-0.305202272692,2.83270844039,-0.159729201337,0.0178753100038,0.0,451.7465476507463,452.7939784651774,453.90420008989224,449.7224143716328
1.560000000000001,-0.0695685187174,-0.0976561903536,12.2396122117,6.20311418548,0.00798194218707,0.0,-0.101667078103,-0.353794360433,2.90523307001,-0.181773749104,0.0233529575272,0.0,436.8349768716749,437.29148419455635,436.9054241343019,435.0361941118784
1.620000000000001,-0.0758348170576,-0.120536396276,12.4163467445,6.19223824349,0.00936663700499,0.0,-0.107346209367,-0.409940568409,2.98560366882,-0.180269975116,0.022523150611,0.0,439.6102641647612,439.54154984632993,439.6174357577493,439.7098547187147
1.680000000000001,-0.0825616893307,-0.147891436146,12.6074134361,6.18161503263,0.0107743603416,0.0,-0.117074228119,-0.503352853485,3.38202274564,-0.171299930974,0.0252765025786,0.0,530.7568817072981,530.9457693446636,531.7607378501625,532.3502187309203
1.740000000000001,-0.0897894945179,-0.179990030801,12.8109379319,6.17127352951,0.0124298891072,0.0,-0.123995784628,-0.567522219973,3.40194241615,-0.174560754808,0.0318614104457,0.0,422.46735956279383,423.0350127596792,424.1712422146007,423.860981342573
1.8000000000000012,-0.0974753543961,-0.216227246786,13.0165021962,6.16103606513,0.0143348343039,0.0,-0.13237842831,-0.64134235872,3.44990791399,-0.163738132438,0.0315235308407,0.0,433.0538471026452,433.0258151780589,432.5437866599777,433.4254360853645
1.8600000000000012,-0.105752931085,-0.257524637413,13.2284346579,6.15175791212,0.0164044727191,0.0,-0.143755752018,-0.736231288656,3.6138220663,-0.140825926955,0.0398552231893,0.0,469.85370033257396,470.49963864161816,468.5001458678353,470.2566596068067
1.9200000000000013,-0.114834666755,-0.305290467143,13.4544449505,6.14407025722,0.0186500630727,0.0,-0.159260832091,-0.856882813372,3.91865028261,-0.110444393424,0.0320644615028,0.0,511.1262672791737,510.5711774323977,511.26344098428706,513.4103544894178
1.9800000000000013,-0.12482567227,-0.359897368793,13.6945064611,6.1389748381,0.0213555832689,0.0,-0.174030027245,-0.963891595258,4.08267164169,-0.0573764106013,0.0631096058725,0.0,472.40851710451363,474.7974078941402,471.539995120711,475.6152514119438
2.0400000000000014,-0.135712527181,-0.420643490749,13.9417374817,6.13581058967,0.0255595031388,0.0,-0.189257302786,-1.0612641075,4.15797391818,-0.0447841654342,0.0812332460368,0.0,447.26684671627305,448.7441928751045,447.2058395124096,448.2286012777264
2.1000000000000014,-0.147591013644,-0.487237759699,14.1930929243,6.13284370716,0.0304522383406,0.0,-0.207160183666,-1.15878375526,4.22019482568,-0.0609496792497,0.0821626768463,0.0,444.58760567031146,444.6691354372104,445.11930298717886,443.7926771294453
